order_amount,product_category,discount_percentage,customer_order_count,customer_return_count,customer_return_rate,previous_refunds,delivery_days,product_rating,quantity,payment_method,customer_tenure_days,estimated_return_cost,is_returned
2229.77,Books,55.4,26,3,0.115,3,7,4.6,4,UPI,1237,482.99,1
380.07,Fashion,57.1,8,2,0.25,0,8,3.1,1,COD,1952,243.74,1
1365.56,Sports,41.8,19,5,0.263,3,3,4.4,5,COD,1456,367.02,1
306.53,Home,3.6,26,3,0.115,2,5,3.3,5,Net Banking,1498,275.43,1
5408.68,Books,37.7,46,2,0.043,2,9,4.1,3,UPI,509,366.1,0
758.36,Sports,28.5,10,3,0.3,3,7,2.2,3,Credit Card,195,168.18,1
4936.06,Books,36.9,43,3,0.07,1,10,2.8,3,UPI,1755,406.01,1
3853.34,Fashion,51.8,30,2,0.067,2,3,4.2,3,UPI,85,259.6,1
879.65,Beauty,41.7,40,4,0.1,1,4,4.4,2,Net Banking,1844,215.63,1
730.53,Beauty,20.5,36,5,0.139,1,2,3.5,4,UPI,879,206.62,1
2392.98,Beauty,42.0,31,3,0.097,0,7,2.0,5,Credit Card,532,396.27,1
920.15,Home,5.8,8,4,0.5,1,4,3.1,3,UPI,1934,216.67,0
1962.53,Electronics,0.4,42,2,0.048,2,9,4.6,5,UPI,1207,243.29,0
1228.73,Fashion,28.1,47,3,0.064,3,8,2.6,5,COD,1457,319.43,1
434.88,Fashion,53.0,13,1,0.077,1,1,3.1,1,UPI,1521,171.77,1
303.57,Sports,57.6,37,2,0.054,2,7,5.0,3,UPI,1633,259.68,1
2167.54,Sports,38.5,30,2,0.067,2,9,3.5,4,UPI,394,352.85,1
1153.73,Electronics,60.8,15,4,0.267,1,6,2.5,3,Debit Card,711,376.51,1
1161.57,Books,8.8,35,1,0.029,1,7,2.3,4,UPI,1011,226.31,0
3154.83,Electronics,67.5,3,2,0.667,2,10,4.3,5,UPI,1796,402.57,1
4622.79,Fashion,64.5,29,1,0.034,1,7,3.0,2,UPI,136,443.4,1
1453.84,Fashion,41.9,24,3,0.125,1,6,4.3,2,UPI,436,392.95,1
1376.81,Sports,4.1,45,3,0.067,0,2,4.6,3,COD,1789,340.12,1
2697.59,Beauty,31.8,23,4,0.174,4,10,3.6,1,UPI,1547,371.92,1
610.61,Fashion,12.5,9,2,0.222,2,2,5.0,5,Credit Card,274,376.51,1
2161.42,Beauty,44.0,2,2,1.0,2,10,2.9,5,Debit Card,491,378.03,1
2811.6,Electronics,13.3,15,1,0.067,1,7,4.3,5,Debit Card,76,382.33,1
3115.62,Fashion,33.7,32,5,0.156,0,10,3.2,5,UPI,836,292.63,0
383.98,Fashion,14.4,18,5,0.278,0,8,3.6,5,UPI,548,178.37,0
983.3,Fashion,12.7,29,3,0.103,1,6,2.5,1,UPI,910,265.9,1
895.51,Books,17.4,40,3,0.075,0,3,4.3,5,UPI,1789,157.89,0
1958.45,Beauty,2.0,3,1,0.333,1,2,2.3,2,Credit Card,309,245.04,1
2656.05,Fashion,50.1,33,3,0.091,3,6,3.6,5,COD,800,426.76,1
5987.14,Fashion,21.5,7,3,0.429,2,7,4.9,1,Credit Card,636,546.96,1
1216.86,Electronics,48.9,30,4,0.133,2,4,2.3,4,Debit Card,1052,266.8,1
1214.32,Fashion,45.7,27,3,0.111,1,1,2.9,3,UPI,1952,298.28,1
4535.71,Home,4.6,38,3,0.079,3,7,2.5,3,COD,247,478.79,1
2292.19,Fashion,21.8,29,3,0.103,0,5,3.6,1,Credit Card,771,397.71,1
4984.66,Beauty,39.7,31,3,0.097,3,1,2.1,2,UPI,1362,637.74,1
2277.84,Fashion,64.3,1,1,1.0,1,9,4.7,3,UPI,204,303.33,1
716.45,Fashion,28.1,41,4,0.098,2,1,2.7,5,Credit Card,1906,191.95,1
622.35,Books,35.3,43,3,0.07,1,1,4.2,1,Credit Card,1486,300.35,1
522.59,Fashion,52.5,27,3,0.111,1,5,4.9,4,Credit Card,1636,243.03,0
3070.64,Fashion,56.2,27,1,0.037,1,7,4.4,2,COD,1961,453.32,1
4679.18,Fashion,64.6,29,2,0.069,1,6,4.7,5,Credit Card,1312,568.76,1
7938.58,Fashion,34.8,5,4,0.8,3,7,4.1,3,UPI,705,748.02,1
3549.22,Fashion,13.6,3,0,0.0,0,10,4.9,4,Net Banking,153,275.61,0
4583.74,Fashion,53.5,29,5,0.172,1,10,4.7,2,UPI,72,337.76,1
1136.82,Sports,8.8,41,4,0.098,3,10,3.3,3,Debit Card,1667,214.33,1
716.85,Sports,29.3,39,2,0.051,0,9,4.0,5,Debit Card,540,371.15,1
3569.08,Beauty,44.0,13,1,0.077,1,6,4.9,3,UPI,1004,456.48,1
2525.37,Home,48.4,33,4,0.121,1,6,2.6,1,Credit Card,601,289.1,1
1970.33,Home,51.3,20,4,0.2,1,9,3.9,3,UPI,687,396.64,0
2464.88,Fashion,13.5,3,3,1.0,1,9,2.5,4,UPI,1256,348.3,1
2341.5,Electronics,68.7,6,2,0.333,2,3,3.5,4,UPI,1432,286.5,1
5049.55,Fashion,12.5,43,2,0.047,2,6,2.0,2,UPI,247,579.76,0
5094.87,Home,6.7,17,4,0.235,2,1,3.4,4,UPI,201,528.04,1
2794.41,Electronics,46.5,47,2,0.043,2,6,3.2,1,COD,1728,384.8,0
3556.89,Electronics,63.7,4,1,0.25,0,9,3.8,3,UPI,343,337.32,1
2727.8,Fashion,39.2,33,5,0.152,3,3,2.1,3,UPI,432,258.27,1
1250.21,Fashion,41.7,33,5,0.152,3,1,3.3,5,UPI,495,269.24,1
3311.82,Fashion,37.7,6,1,0.167,1,7,2.4,4,UPI,1945,363.04,1
592.53,Electronics,3.0,41,3,0.073,2,4,2.9,4,UPI,233,285.73,1
4201.15,Fashion,47.7,14,3,0.214,2,4,4.3,5,UPI,1349,428.96,1
695.33,Fashion,25.1,46,5,0.109,2,9,2.2,2,UPI,81,221.41,0
2272.52,Electronics,65.5,7,3,0.429,1,3,3.5,5,UPI,978,213.07,1
919.54,Fashion,13.1,6,6,1.0,0,5,3.5,4,UPI,116,282.98,1
2814.98,Electronics,21.1,3,1,0.333,1,2,3.9,5,COD,904,252.86,0
1759.63,Beauty,35.3,37,4,0.108,3,10,3.8,5,Credit Card,172,290.35,1
504.82,Fashion,33.4,22,5,0.227,1,8,4.4,3,UPI,326,232.78,1
2531.48,Fashion,28.0,38,2,0.053,0,4,3.3,5,Debit Card,403,205.73,1
1138.72,Electronics,22.0,8,4,0.5,2,4,3.4,4,Net Banking,1761,404.03,1
3658.9,Fashion,10.3,24,3,0.125,2,9,2.4,1,COD,1471,352.85,1
1809.96,Fashion,57.5,13,1,0.077,0,4,4.6,3,UPI,416,279.83,0
2480.8,Books,31.4,13,2,0.154,2,9,2.6,4,Credit Card,1392,422.7,0
840.46,Sports,40.1,1,1,1.0,1,7,3.7,1,Credit Card,1000,323.69,1
1128.38,Electronics,38.3,41,4,0.098,0,1,2.3,1,UPI,915,187.97,0
1252.74,Home,40.3,36,5,0.139,3,10,3.9,5,UPI,1697,159.07,1
3588.04,Fashion,49.3,32,7,0.219,1,8,3.5,2,Credit Card,319,482.94,1
6918.14,Electronics,44.1,5,3,0.6,1,4,2.6,4,UPI,1756,374.31,1
949.43,Beauty,19.2,49,2,0.041,2,8,4.6,4,COD,1679,251.75,0
4279.02,Electronics,38.8,7,3,0.429,2,4,2.4,4,Credit Card,1476,520.36,1
318.7,Fashion,17.1,50,2,0.04,2,10,2.2,4,Credit Card,1521,273.74,1
695.51,Beauty,41.2,45,2,0.044,2,3,3.9,4,Debit Card,100,200.62,1
839.64,Home,30.2,32,3,0.094,2,6,2.6,2,Credit Card,185,246.74,1
612.77,Books,2.8,28,1,0.036,1,4,4.7,3,UPI,267,182.14,1
509.35,Sports,51.4,33,3,0.091,0,8,2.3,1,Credit Card,471,217.56,1
2515.93,Sports,19.2,46,1,0.022,1,7,4.5,1,Debit Card,1395,320.94,1
1523.47,Fashion,64.4,14,3,0.214,3,10,4.3,1,UPI,1555,280.67,1
2449.22,Electronics,19.6,13,5,0.385,1,6,3.0,3,Debit Card,830,378.04,1
3141.26,Beauty,69.8,29,3,0.103,1,7,3.1,5,Credit Card,1090,292.96,1
2236.11,Books,32.4,50,3,0.06,0,8,3.9,2,Credit Card,82,336.22,0
3060.12,Fashion,1.8,40,3,0.075,3,7,2.9,1,COD,1282,439.64,0
1710.21,Books,5.3,1,1,1.0,1,7,5.0,2,UPI,602,379.42,1
699.53,Electronics,5.7,47,1,0.021,0,7,4.2,2,Credit Card,1137,320.41,0
4214.35,Fashion,3.9,49,2,0.041,2,3,4.6,2,UPI,747,386.01,1
1128.57,Electronics,18.7,49,4,0.082,4,7,4.1,5,COD,1162,276.16,0
855.36,Home,22.7,27,1,0.037,1,7,3.5,1,Credit Card,1870,375.24,0
1568.17,Sports,7.8,30,3,0.1,1,7,2.0,4,UPI,478,203.07,1
871.1,Fashion,30.7,34,3,0.088,2,9,2.2,3,Debit Card,821,227.54,1
1294.73,Books,25.6,46,2,0.043,2,1,3.6,4,Credit Card,728,289.27,1
2380.92,Home,44.5,1,1,1.0,1,4,2.4,1,UPI,1686,279.7,1
2389.1,Home,13.7,34,1,0.029,1,5,2.7,3,UPI,370,426.3,0
881.6,Sports,64.0,7,2,0.286,2,2,4.0,5,Net Banking,1342,132.85,1
1223.95,Electronics,36.1,1,1,1.0,1,7,3.7,4,UPI,1240,330.31,0
4270.42,Sports,43.7,42,2,0.048,2,7,2.7,3,UPI,1093,575.52,0
2689.53,Fashion,2.8,18,3,0.167,3,3,3.6,5,UPI,715,245.15,1
9509.55,Fashion,39.1,35,6,0.171,2,3,3.1,3,UPI,657,731.38,1
4647.58,Home,25.8,50,4,0.08,4,3,4.4,1,UPI,370,386.52,1
4516.24,Books,64.7,19,2,0.105,2,8,2.1,1,UPI,1712,440.54,1
595.68,Home,62.0,13,3,0.231,1,3,3.7,3,Debit Card,1161,259.73,1
3331.2,Beauty,44.6,23,3,0.13,0,6,2.4,1,UPI,1860,227.05,0
1732.84,Sports,53.7,2,1,0.5,1,3,3.4,4,Credit Card,1863,387.48,1
1163.53,Fashion,45.1,3,2,0.667,2,1,2.8,1,UPI,1535,333.25,1
2068.16,Sports,1.2,22,5,0.227,0,10,2.8,5,UPI,93,330.36,0
3851.31,Fashion,49.2,36,2,0.056,1,9,3.5,5,COD,1075,499.88,1
2699.08,Electronics,12.4,49,4,0.082,2,6,2.2,2,UPI,61,285.35,0
895.36,Fashion,47.8,8,4,0.5,4,9,4.4,1,COD,1601,230.16,1
3274.65,Fashion,0.7,23,1,0.043,1,3,2.5,4,Credit Card,1888,397.82,1
1085.65,Fashion,21.8,8,6,0.75,2,9,2.1,2,COD,462,217.18,1
2150.27,Fashion,36.2,25,0,0.0,0,2,3.2,3,Credit Card,218,265.08,1
1418.45,Electronics,23.3,35,2,0.057,2,7,4.2,3,Credit Card,976,379.07,1
1517.63,Beauty,48.6,47,2,0.043,0,1,2.5,1,UPI,1702,134.44,1
3337.56,Home,36.6,11,3,0.273,3,6,3.4,3,Debit Card,1934,429.38,1
786.7,Beauty,67.2,41,2,0.049,2,9,2.2,5,Credit Card,1261,350.47,1
8571.14,Fashion,25.0,43,1,0.023,1,3,3.4,4,Net Banking,1635,907.14,0
421.21,Sports,50.5,6,2,0.333,2,3,4.5,5,Net Banking,1261,278.56,0
1120.88,Electronics,58.5,42,4,0.095,3,8,3.4,1,UPI,330,403.88,1
2431.27,Home,17.8,42,1,0.024,1,3,2.0,2,Debit Card,228,289.7,1
2885.49,Fashion,52.8,50,1,0.02,0,6,3.2,4,Credit Card,802,309.63,1
1668.4,Home,27.5,45,1,0.022,1,9,3.0,2,COD,1265,311.61,1
1726.91,Fashion,9.0,17,4,0.235,2,4,4.0,4,COD,378,309.39,1
2511.01,Sports,0.3,36,1,0.028,1,3,3.7,2,Credit Card,1171,366.76,0
1502.89,Books,52.1,18,3,0.167,3,7,3.8,3,UPI,547,187.75,1
5511.24,Beauty,13.0,33,6,0.182,2,10,3.5,1,Debit Card,1846,617.01,1
3538.57,Electronics,3.6,18,2,0.111,0,9,2.4,5,COD,1350,436.23,1
3634.62,Fashion,34.8,7,4,0.571,3,2,2.3,5,UPI,1198,437.73,1
834.7,Books,24.3,29,3,0.103,1,6,3.8,4,Net Banking,1682,197.88,1
1696.78,Fashion,48.4,5,3,0.6,2,6,4.8,1,Credit Card,416,393.31,0
1421.73,Books,7.5,16,3,0.188,1,6,4.4,2,Debit Card,938,256.29,0
808.77,Fashion,9.3,31,1,0.032,0,2,4.3,1,Credit Card,287,370.21,0
2411.81,Books,28.3,5,3,0.6,2,4,2.9,1,UPI,282,398.24,1
1176.01,Books,36.4,10,1,0.1,1,7,4.5,4,Debit Card,1158,286.61,1
3054.35,Beauty,57.7,29,5,0.172,1,7,3.8,1,UPI,996,505.69,1
768.04,Electronics,41.0,29,2,0.069,2,10,4.3,4,UPI,1787,255.85,1
7152.61,Fashion,63.2,16,3,0.188,3,2,3.9,1,Net Banking,1392,586.79,1
882.65,Books,15.2,4,4,1.0,2,6,4.0,3,Credit Card,550,202.64,1
2154.78,Books,41.7,1,1,1.0,1,9,2.1,4,Net Banking,1765,230.48,1
3406.66,Electronics,45.9,8,8,1.0,0,9,3.3,1,UPI,1161,305.22,1
1145.38,Fashion,50.8,28,1,0.036,0,5,3.3,1,Credit Card,140,323.0,0
3575.91,Sports,69.2,1,1,1.0,1,7,2.7,1,Net Banking,963,450.21,1
676.31,Home,32.8,28,3,0.107,3,10,4.3,3,COD,756,118.11,0
5777.31,Sports,25.9,3,1,0.333,1,1,3.0,2,UPI,354,260.66,1
1828.62,Sports,59.7,50,8,0.16,0,3,3.1,4,Credit Card,1225,242.98,1
1122.0,Books,12.4,2,2,1.0,2,2,3.8,5,COD,987,309.33,1
1423.19,Electronics,2.6,25,4,0.16,2,5,2.7,3,Credit Card,460,326.34,1
3453.47,Electronics,31.1,37,3,0.081,0,10,2.0,3,UPI,1060,514.27,0
1132.79,Electronics,17.3,11,1,0.091,0,1,3.3,1,Net Banking,920,260.79,0
992.78,Books,27.8,46,2,0.043,0,4,4.0,4,Credit Card,617,313.95,1
1514.39,Home,69.0,18,5,0.278,3,5,4.4,3,UPI,1534,256.67,1
705.16,Electronics,24.4,42,3,0.071,2,8,3.6,1,Debit Card,941,395.65,1
7757.65,Fashion,49.6,39,3,0.077,2,3,4.5,4,Credit Card,1652,722.81,0
1149.27,Fashion,17.5,40,2,0.05,1,1,4.7,4,Credit Card,641,274.08,1
3516.75,Sports,21.2,20,3,0.15,2,6,3.5,5,Net Banking,628,295.31,0
2137.89,Beauty,17.0,17,2,0.118,2,2,3.2,3,UPI,1446,346.29,1
822.52,Beauty,40.1,7,3,0.429,3,10,2.5,1,Credit Card,685,263.87,1
1799.45,Electronics,15.8,48,3,0.062,1,6,3.6,3,COD,916,367.07,1
3385.31,Books,50.3,17,4,0.235,1,8,2.2,3,Credit Card,1904,451.23,1
1555.25,Fashion,47.6,4,4,1.0,1,3,4.4,5,Credit Card,129,289.88,1
4696.11,Home,29.5,36,3,0.083,1,8,3.2,3,UPI,459,519.79,1
4093.73,Electronics,1.8,30,4,0.133,2,7,3.6,4,UPI,419,420.9,1
3771.14,Electronics,1.6,1,1,1.0,1,5,4.6,1,UPI,313,595.88,1
1251.72,Electronics,37.3,35,1,0.029,1,3,2.5,1,Credit Card,1258,183.64,1
762.14,Home,58.7,12,2,0.167,2,9,4.8,4,Debit Card,357,205.61,1
1106.69,Home,41.9,17,4,0.235,0,4,2.5,3,UPI,1622,244.75,1
2115.39,Electronics,30.5,16,3,0.188,2,2,3.6,4,Debit Card,788,335.3,1
2797.91,Fashion,61.7,28,1,0.036,1,3,2.8,1,UPI,1838,449.33,0
318.22,Sports,13.8,32,5,0.156,1,10,2.3,2,UPI,661,215.9,0
1796.35,Electronics,25.2,46,7,0.152,2,9,4.2,4,Credit Card,1640,252.81,0
2051.8,Fashion,39.6,35,2,0.057,0,3,4.7,3,Credit Card,570,357.88,1
1448.04,Fashion,20.4,19,2,0.105,2,5,2.5,1,Debit Card,205,309.02,1
5079.76,Sports,69.8,29,4,0.138,4,10,4.5,3,Credit Card,1464,588.34,1
2533.67,Fashion,31.7,29,4,0.138,1,1,2.1,4,Net Banking,223,302.15,0
5157.22,Books,3.6,16,4,0.25,3,10,3.1,5,UPI,1017,605.82,0
1521.16,Fashion,12.3,4,4,1.0,4,5,4.6,5,Credit Card,439,371.4,1
3827.56,Fashion,37.3,21,3,0.143,2,3,2.3,4,UPI,926,478.0,1
6687.89,Electronics,38.5,49,3,0.061,3,6,4.5,3,COD,894,371.67,1
5163.42,Beauty,68.9,44,3,0.068,1,8,2.0,2,Debit Card,1821,545.05,0
754.67,Fashion,42.0,1,1,1.0,0,8,4.6,3,Debit Card,1301,346.0,1
1475.95,Home,46.7,19,3,0.158,2,7,3.2,4,COD,1344,321.17,1
1371.79,Fashion,15.0,44,4,0.091,2,3,3.4,5,Credit Card,197,325.58,0
2674.19,Fashion,7.5,26,1,0.038,1,2,2.8,4,Credit Card,157,349.08,1
3130.92,Sports,42.1,12,2,0.167,1,5,2.4,1,Credit Card,257,338.49,1
924.16,Beauty,60.5,17,1,0.059,1,4,4.6,2,UPI,1354,268.69,0
1908.88,Electronics,41.1,37,4,0.108,2,3,4.1,1,Net Banking,898,464.3,1
359.26,Home,31.0,28,5,0.179,3,1,2.5,3,COD,1266,247.78,1
5730.49,Home,40.5,36,3,0.083,3,4,4.3,2,Net Banking,58,424.28,1
1200.03,Electronics,32.8,29,8,0.276,1,4,4.6,5,Debit Card,1593,198.4,1
1890.68,Home,9.9,5,5,1.0,1,3,4.3,1,COD,1832,290.18,1
1411.32,Fashion,51.9,38,2,0.053,2,4,2.3,4,COD,1875,301.74,1
4522.51,Home,37.3,3,3,1.0,1,2,2.0,2,UPI,1682,585.25,1
200.0,Sports,28.0,15,3,0.2,1,7,3.1,5,Debit Card,658,334.99,1
1784.18,Electronics,39.2,3,3,1.0,0,4,2.4,1,Debit Card,1376,322.63,1
1661.28,Electronics,16.9,13,2,0.154,2,10,2.4,1,UPI,246,332.92,0
1257.76,Fashion,30.0,5,5,1.0,3,5,4.6,1,Credit Card,290,289.58,1
7193.85,Books,43.6,21,1,0.048,1,5,4.1,5,COD,512,694.54,1
889.03,Beauty,15.8,41,4,0.098,3,7,3.3,4,COD,1037,266.43,1
3352.42,Electronics,52.4,23,5,0.217,4,10,3.0,3,Credit Card,743,420.81,1
2404.27,Fashion,36.5,47,5,0.106,4,4,2.5,2,Net Banking,1014,281.24,1
4960.27,Fashion,60.3,22,5,0.227,3,2,4.4,5,UPI,1782,477.61,1
1060.24,Beauty,59.3,34,7,0.206,0,7,3.5,4,UPI,640,235.59,1
1005.89,Home,34.6,41,2,0.049,0,6,4.9,1,COD,1987,262.09,1
4345.33,Books,13.7,26,2,0.077,0,4,2.0,2,UPI,166,443.37,0
2540.86,Fashion,51.6,47,5,0.106,1,8,3.2,4,UPI,202,385.22,1
525.34,Home,29.3,31,5,0.161,3,10,2.2,3,Credit Card,1833,178.7,1
1174.45,Beauty,41.6,35,3,0.086,2,8,4.6,3,UPI,1198,212.48,0
2462.93,Sports,7.5,7,4,0.571,2,10,3.3,2,UPI,1473,485.93,1
3534.09,Fashion,44.2,40,1,0.025,0,7,3.7,4,UPI,271,293.63,1
1050.07,Beauty,26.1,45,1,0.022,1,1,4.1,4,COD,1006,244.22,0
200.0,Fashion,23.4,32,3,0.094,2,2,2.9,1,Credit Card,1371,315.34,0
2747.86,Fashion,68.6,22,4,0.182,2,3,3.8,5,COD,266,325.64,1
681.12,Books,30.3,47,1,0.021,1,4,4.0,1,Net Banking,555,374.6,1
360.01,Books,47.5,6,4,0.667,0,5,2.7,3,UPI,1514,301.21,1
200.0,Beauty,43.9,21,2,0.095,2,2,4.7,2,Debit Card,1512,187.47,1
3467.48,Fashion,7.3,45,2,0.044,2,1,3.8,2,Credit Card,1496,267.72,0
2003.99,Sports,52.4,39,2,0.051,2,3,2.4,4,COD,179,312.67,1
1509.41,Electronics,22.6,49,3,0.061,1,1,2.8,1,COD,1486,339.42,1
5492.94,Electronics,55.9,47,6,0.128,0,3,3.6,3,Credit Card,1241,402.76,1
3010.49,Beauty,42.5,37,6,0.162,3,5,2.9,1,COD,1104,392.15,1
6588.23,Fashion,22.2,27,1,0.037,1,4,4.0,1,Debit Card,548,547.5,0
593.37,Books,24.9,10,2,0.2,2,4,3.3,2,UPI,870,330.91,0
1758.75,Fashion,51.2,22,4,0.182,1,3,3.7,4,Credit Card,1196,346.97,1
496.03,Fashion,38.5,44,5,0.114,3,3,3.2,5,Credit Card,907,251.74,0
1504.92,Beauty,46.8,18,5,0.278,1,9,3.9,3,Credit Card,633,407.15,1
1481.94,Sports,11.1,4,2,0.5,2,8,3.1,1,Credit Card,1583,269.66,1
2984.81,Home,55.1,45,3,0.067,1,5,3.4,1,Credit Card,1741,359.74,1
1875.16,Fashion,22.4,35,4,0.114,3,6,2.3,1,UPI,495,296.5,1
2977.16,Sports,43.4,38,2,0.053,2,5,4.7,2,UPI,1467,434.23,1
3174.01,Fashion,8.0,38,2,0.053,2,3,3.3,2,Debit Card,1861,357.85,0
10136.96,Electronics,22.5,36,7,0.194,3,4,3.0,5,Debit Card,1021,978.4,1
1404.96,Beauty,45.4,4,2,0.5,2,1,2.9,3,UPI,947,215.84,1
851.66,Electronics,19.2,45,4,0.089,2,4,4.0,2,Credit Card,826,155.22,0
2201.44,Books,61.6,10,4,0.4,1,8,4.2,5,Debit Card,62,302.6,1
951.63,Beauty,46.3,32,4,0.125,1,3,4.2,4,Credit Card,1706,279.51,1
5916.9,Books,60.9,10,0,0.0,0,6,3.8,1,Debit Card,580,273.47,1
1441.48,Fashion,27.7,43,2,0.047,1,2,3.6,2,Debit Card,283,305.37,1
1150.02,Books,2.4,45,6,0.133,3,8,4.5,3,Credit Card,891,254.18,1
1240.1,Electronics,40.3,10,5,0.5,1,4,2.6,3,Credit Card,1621,160.11,0
3212.27,Electronics,23.7,11,4,0.364,4,1,3.4,4,Debit Card,1810,333.5,1
1593.68,Electronics,31.4,50,3,0.06,2,2,2.7,2,COD,1899,354.77,1
1082.11,Home,47.7,39,5,0.128,2,8,3.0,4,COD,1688,413.32,1
6851.9,Electronics,49.0,9,3,0.333,0,8,3.0,4,Credit Card,732,617.6,1
911.47,Home,1.9,13,5,0.385,3,10,3.5,3,UPI,1606,213.13,1
1860.23,Fashion,53.9,42,2,0.048,2,4,4.6,4,UPI,1140,343.05,1
3046.79,Fashion,34.5,18,6,0.333,1,8,3.2,3,Net Banking,392,262.56,1
490.26,Beauty,39.0,47,5,0.106,1,5,4.7,4,Credit Card,1129,127.91,0
2655.02,Electronics,20.9,37,2,0.054,0,3,4.3,5,Net Banking,981,350.73,1
777.37,Sports,29.5,47,3,0.064,3,4,5.0,1,UPI,1170,251.81,0
3491.99,Home,49.7,11,3,0.273,0,8,4.8,4,Debit Card,1246,343.48,1
837.05,Books,54.4,28,2,0.071,1,7,2.6,3,UPI,968,378.12,1
3147.03,Fashion,27.1,6,1,0.167,1,10,3.8,1,Credit Card,1739,579.51,0
4379.4,Books,48.4,33,3,0.091,3,1,3.5,5,Debit Card,1675,346.23,0
3601.66,Home,18.1,14,4,0.286,3,10,2.4,1,UPI,1986,337.93,1
2210.68,Books,58.2,47,4,0.085,1,6,2.4,2,UPI,896,415.24,1
1502.61,Electronics,42.7,29,6,0.207,4,1,3.0,3,Credit Card,1779,343.13,0
1140.09,Beauty,54.3,39,3,0.077,2,1,5.0,1,Credit Card,1311,396.93,1
5865.41,Sports,33.4,15,4,0.267,1,9,3.0,2,COD,1691,366.54,1
1033.19,Electronics,16.0,48,1,0.021,1,4,4.1,4,Net Banking,187,308.5,1
788.67,Home,30.0,5,4,0.8,3,4,2.8,4,Credit Card,288,183.65,1
3078.8,Sports,26.7,22,3,0.136,0,7,4.4,1,Credit Card,678,412.43,1
956.32,Home,23.3,31,2,0.065,2,9,4.1,2,COD,771,264.2,0
845.52,Electronics,14.9,19,1,0.053,1,6,3.5,1,Net Banking,32,228.01,0
569.7,Beauty,53.1,18,2,0.111,2,4,3.6,1,UPI,1887,305.76,1
1228.65,Electronics,6.0,6,2,0.333,2,8,2.2,5,UPI,65,333.89,0
1692.27,Sports,62.1,9,0,0.0,0,1,3.3,3,Credit Card,1258,317.26,1
2196.18,Electronics,12.3,30,3,0.1,3,9,4.6,4,Credit Card,487,392.02,0
3870.14,Electronics,68.6,31,7,0.226,2,10,2.2,1,Credit Card,1431,220.87,1
2755.95,Fashion,69.2,35,0,0.0,0,10,4.4,4,Net Banking,184,447.06,1
1552.0,Beauty,27.9,17,0,0.0,0,4,4.9,4,Credit Card,1349,278.07,0
1542.94,Books,69.1,42,7,0.167,3,7,4.0,4,UPI,1367,324.34,1
2719.29,Electronics,60.8,16,4,0.25,0,8,4.6,1,COD,858,425.85,1
5004.32,Electronics,5.8,33,1,0.03,1,1,2.7,1,Net Banking,524,490.61,0
2000.3,Fashion,66.3,4,4,1.0,1,4,4.2,5,UPI,1431,294.47,1
1242.27,Sports,3.0,31,3,0.097,3,1,3.4,4,COD,193,263.91,0
817.06,Home,12.7,33,2,0.061,2,1,2.7,1,COD,1834,254.82,0
568.97,Fashion,40.9,50,1,0.02,1,10,5.0,4,UPI,730,273.82,0
3081.02,Home,5.7,36,5,0.139,5,9,3.1,2,Credit Card,1275,326.11,1
2870.91,Fashion,11.3,11,3,0.273,2,6,2.3,1,COD,1961,424.14,1
2869.49,Fashion,66.7,4,3,0.75,0,1,2.6,5,UPI,1697,321.22,1
1631.2,Fashion,69.6,36,2,0.056,0,3,2.5,5,Net Banking,1827,333.68,0
5572.21,Sports,55.9,5,2,0.4,2,4,3.6,2,COD,453,394.08,1
1227.46,Books,36.1,21,3,0.143,1,9,2.8,2,COD,1952,302.1,1
3882.43,Sports,63.0,13,3,0.231,1,7,2.9,5,Net Banking,1727,503.82,1
1752.86,Fashion,7.8,4,4,1.0,4,8,4.4,2,UPI,32,416.21,0
1111.34,Home,66.0,42,3,0.071,2,6,2.4,4,UPI,1697,330.91,1
2904.52,Electronics,24.6,50,7,0.14,5,8,2.8,3,Net Banking,315,381.16,0
2509.17,Beauty,60.3,35,10,0.286,1,9,4.8,5,COD,228,322.82,1
2405.66,Home,46.8,26,4,0.154,2,8,2.8,3,COD,1839,404.59,1
1929.51,Books,67.2,26,3,0.115,2,10,2.2,3,UPI,780,198.01,1
1754.06,Fashion,60.5,19,5,0.263,1,1,2.8,2,Credit Card,100,321.67,1
12218.39,Sports,62.2,37,5,0.135,3,8,3.3,3,UPI,817,522.77,1
4662.96,Beauty,44.2,11,1,0.091,1,3,3.5,4,UPI,1538,563.67,1
3223.62,Fashion,58.3,2,1,0.5,1,2,3.0,2,UPI,1484,360.97,1
1977.2,Beauty,53.0,31,2,0.065,2,7,2.1,5,Credit Card,1559,409.29,1
4046.98,Books,11.3,18,2,0.111,1,9,2.6,2,UPI,511,428.39,1
2736.39,Books,45.4,11,7,0.636,2,7,3.5,1,Credit Card,654,361.63,1
1846.35,Beauty,10.4,44,3,0.068,2,5,3.9,4,COD,1579,291.41,0
1418.21,Electronics,60.9,16,1,0.062,1,3,2.7,5,UPI,1506,233.04,1
1694.71,Books,4.6,2,2,1.0,2,7,3.2,4,Credit Card,138,457.55,0
200.0,Beauty,69.1,32,4,0.125,0,8,2.0,4,Debit Card,1441,296.93,1
2139.83,Fashion,28.0,48,5,0.104,3,2,4.9,4,Credit Card,431,201.75,1
1223.19,Electronics,11.9,48,6,0.125,3,6,2.4,1,UPI,416,356.01,0
6464.86,Electronics,65.5,22,3,0.136,3,8,2.2,2,UPI,861,756.83,1
